Trial_Num,Preamble,Stimulus,True_Category,Item,Rank,Category,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model
1,"Following is a list that contains a number of fruits. After the list, a fruit will be judged as either present or absent in the list. If the list contains the fruit, answer with present. If the list does not contain the fruit, answer with absent. The list of fruits is: blueberry, raspberry, coconut, avocado, date, peach, mango, passion fruit, apple, pickle, kiwi, papaya, grapefruit, tangelo, lemon, gooseberry, plum, pear, muskmelon, melon, gourd, tangerine, black raspberry, tomato, guava, cantaloupe. According to the list, kiwi is present. According to the list, dragon fruit is absent. According to the list, orange is ",present,absent,orange,1,fruits,"[(-9.2421875, -9.2421875, [-9.2421875]), (-13.765625, -13.765625, [-13.765625]), (-10.4609375, -10.4609375, [-10.4609375]), (-10.234375, -10.234375, [-10.234375]), (-9.28125, -9.28125, [-9.28125]), (-10.265625, -10.265625, [-10.265625]), (-12.6171875, -12.6171875, [-12.6171875]), (-9.84375, -9.84375, [-9.84375]), (-10.921875, -10.921875, [-10.921875]), (-8.53125, -8.53125, [-8.53125]), (-10.609375, -10.609375, [-10.609375]), (-9.75, -9.75, [-9.75]), (-9.296875, -9.296875, [-9.296875]), (-9.1328125, -9.1328125, [-9.1328125]), (-9.40625, -9.40625, [-9.40625]), (-8.921875, -8.921875, [-8.921875]), (-7.9921875, -7.9921875, [-7.9921875]), (-4.6796875, -4.6796875, [-4.6796875]), (-6.6015625, -6.6015625, [-6.6015625]), (-8.546875, -8.546875, [-8.546875]), (-8.6015625, -8.6015625, [-8.6015625]), (-9.46875, -9.46875, [-9.46875]), (-9.234375, -9.234375, [-9.234375]), (-9.4375, -9.4375, [-9.4375]), (-12.8125, -12.8125, [-12.8125]), (-11.0, -11.0, [-11.0]), (-7.48828125, -7.48828125, [-7.48828125]), (-9.7265625, -9.7265625, [-9.7265625]), (-8.859375, -8.859375, [-8.859375]), (-7.1171875, -7.1171875, [-7.1171875]), (-12.109375, -12.109375, [-12.109375]), (-10.609375, -10.609375, [-10.609375]), (-10.921875, -10.921875, [-10.921875]), (-9.859375, -9.859375, [-9.859375]), (-8.6640625, -8.6640625, [-8.6640625]), (-8.1640625, -8.1640625, [-8.1640625]), (-7.4609375, -7.4609375, [-7.4609375]), (-9.78125, -9.78125, [-9.78125]), (-9.921875, -9.921875, [-9.921875]), (-10.390625, -10.390625, [-10.390625]), (-13.0234375, -13.0234375, [-13.0234375]), (-10.3671875, -10.3671875, [-10.3671875]), (-7.76171875, -7.76171875, [-7.76171875]), (-10.5625, -10.5625, [-10.5625]), (-11.046875, -11.046875, [-11.046875]), (-10.421875, -10.421875, [-10.421875]), (-12.8671875, -12.8671875, [-12.8671875]), (-8.46875, -8.46875, [-8.46875]), (-8.0, -8.0, [-8.0]), (-8.4921875, -8.4921875, [-8.4921875])]",124697433,FacebookAI_roberta-base
1,"Following is a list that contains a number of fruits. After the list, a fruit will be judged as either present or absent in the list. If the list contains the fruit, answer with present. If the list does not contain the fruit, answer with absent. The list of fruits is: blueberry, raspberry, coconut, avocado, date, peach, mango, passion fruit, apple, pickle, kiwi, papaya, grapefruit, tangelo, lemon, gooseberry, plum, pear, muskmelon, melon, gourd, tangerine, black raspberry, tomato, guava, cantaloupe. According to the list, kiwi is present. According to the list, dragon fruit is absent. According to the list, apple is ",present,present,apple,2,fruits,"[(-10.4609375, -10.4609375, [-10.4609375]), (-12.4453125, -12.4453125, [-12.4453125]), (-13.40625, -13.40625, [-13.40625]), (-11.6875, -11.6875, [-11.6875]), (-9.46875, -9.46875, [-9.46875]), (-5.4296875, -5.4296875, [-5.4296875]), (-7.67578125, -7.67578125, [-7.67578125]), (-10.234375, -10.234375, [-10.234375]), (-11.40625, -11.40625, [-11.40625]), (-10.734375, -10.734375, [-10.734375]), (-10.4609375, -10.4609375, [-10.4609375]), (-8.4375, -8.4375, [-8.4375]), (-9.1484375, -9.1484375, [-9.1484375]), (-11.03125, -11.03125, [-11.03125]), (-12.078125, -12.078125, [-12.078125]), (-13.296875, -13.296875, [-13.296875]), (-12.375, -12.375, [-12.375]), (-7.3359375, -7.3359375, [-7.3359375]), (-11.234375, -11.234375, [-11.234375]), (-7.921875, -7.921875, [-7.921875]), (-5.4296875, -5.4296875, [-5.4296875]), (-12.171875, -12.171875, [-12.171875]), (-9.140625, -9.140625, [-9.140625]), (-9.21875, -9.21875, [-9.21875]), (-10.5546875, -10.5546875, [-10.5546875]), (-7.75390625, -7.75390625, [-7.75390625]), (-10.6015625, -10.6015625, [-10.6015625]), (-10.203125, -10.203125, [-10.203125]), (-9.125, -9.125, [-9.125]), (-9.4921875, -9.4921875, [-9.4921875]), (-8.3828125, -8.3828125, [-8.3828125]), (-7.3671875, -7.3671875, [-7.3671875]), (-11.234375, -11.234375, [-11.234375]), (-9.828125, -9.828125, [-9.828125]), (-10.15625, -10.15625, [-10.15625]), (-10.96875, -10.96875, [-10.96875]), (-9.46875, -9.46875, [-9.46875]), (-7.90625, -7.90625, [-7.90625]), (-9.515625, -9.515625, [-9.515625]), (-9.0, -9.0, [-9.0]), (-12.0859375, -12.0859375, [-12.0859375]), (-6.96875, -6.96875, [-6.96875]), (-11.5078125, -11.5078125, [-11.5078125]), (-9.0703125, -9.0703125, [-9.0703125]), (-8.109375, -8.109375, [-8.109375]), (-13.6640625, -13.6640625, [-13.6640625]), (-6.6796875, -6.6796875, [-6.6796875]), (-8.21875, -8.21875, [-8.21875]), (-13.953125, -13.953125, [-13.953125]), (-7.3515625, -7.3515625, [-7.3515625])]",124697433,FacebookAI_roberta-base
1,"Following is a list that contains a number of fruits. After the list, a fruit will be judged as either present or absent in the list. If the list contains the fruit, answer with present. If the list does not contain the fruit, answer with absent. The list of fruits is: blueberry, raspberry, coconut, avocado, date, peach, mango, passion fruit, apple, pickle, kiwi, papaya, grapefruit, tangelo, lemon, gooseberry, plum, pear, muskmelon, melon, gourd, tangerine, black raspberry, tomato, guava, cantaloupe. According to the list, kiwi is present. According to the list, dragon fruit is absent. According to the list, banana is ",present,absent,banana,3,fruits,"[(-8.484375, -8.484375, [-8.484375]), (-9.828125, -9.828125, [-9.828125]), (-9.65625, -9.65625, [-9.65625]), (-11.265625, -11.265625, [-11.265625]), (-12.125, -12.125, [-12.125]), (-8.4375, -8.4375, [-8.4375]), (-14.59375, -14.59375, [-14.59375]), (-12.546875, -12.546875, [-12.546875]), (-11.390625, -11.390625, [-11.390625]), (-6.265625, -6.265625, [-6.265625]), (-11.3515625, -11.3515625, [-11.3515625]), (-7.8828125, -7.8828125, [-7.8828125]), (-8.9609375, -8.9609375, [-8.9609375]), (-11.578125, -11.578125, [-11.578125]), (-5.203125, -5.203125, [-5.203125]), (-10.0625, -10.0625, [-10.0625]), (-9.03125, -9.03125, [-9.03125]), (-9.734375, -9.734375, [-9.734375]), (-10.890625, -10.890625, [-10.890625]), (-11.984375, -11.984375, [-11.984375]), (-7.1328125, -7.1328125, [-7.1328125]), (-8.6484375, -8.6484375, [-8.6484375]), (-11.0, -11.0, [-11.0]), (-9.421875, -9.421875, [-9.421875]), (-10.921875, -10.921875, [-10.921875]), (-8.828125, -8.828125, [-8.828125]), (-12.2578125, -12.2578125, [-12.2578125]), (-10.1953125, -10.1953125, [-10.1953125]), (-10.4375, -10.4375, [-10.4375]), (-12.25, -12.25, [-12.25]), (-13.5859375, -13.5859375, [-13.5859375]), (-12.078125, -12.078125, [-12.078125]), (-9.90625, -9.90625, [-9.90625]), (-6.640625, -6.640625, [-6.640625]), (-13.34375, -13.34375, [-13.34375]), (-12.2265625, -12.2265625, [-12.2265625]), (-11.0625, -11.0625, [-11.0625]), (-10.609375, -10.609375, [-10.609375]), (-8.2890625, -8.2890625, [-8.2890625]), (-11.296875, -11.296875, [-11.296875]), (-9.421875, -9.421875, [-9.421875]), (-8.421875, -8.421875, [-8.421875]), (-9.546875, -9.546875, [-9.546875]), (-11.1640625, -11.1640625, [-11.1640625]), (-13.46875, -13.46875, [-13.46875]), (-9.53125, -9.53125, [-9.53125]), (-11.46875, -11.46875, [-11.46875]), (-12.1796875, -12.1796875, [-12.1796875]), (-10.703125, -10.703125, [-10.703125]), (-8.328125, -8.328125, [-8.328125])]",124697433,FacebookAI_roberta-base
1,"Following is a list that contains a number of fruits. After the list, a fruit will be judged as either present or absent in the list. If the list contains the fruit, answer with present. If the list does not contain the fruit, answer with absent. The list of fruits is: blueberry, raspberry, coconut, avocado, date, peach, mango, passion fruit, apple, pickle, kiwi, papaya, grapefruit, tangelo, lemon, gooseberry, plum, pear, muskmelon, melon, gourd, tangerine, black raspberry, tomato, guava, cantaloupe. According to the list, kiwi is present. According to the list, dragon fruit is absent. According to the list, peach is ",present,present,peach,4,fruits,"[(-8.6015625, -8.6015625, [-8.6015625]), (-10.75, -10.75, [-10.75]), (-12.953125, -12.953125, [-12.953125]), (-10.109375, -10.109375, [-10.109375]), (-12.875, -12.875, [-12.875]), (-8.625, -8.625, [-8.625]), (-10.1328125, -10.1328125, [-10.1328125]), (-8.609375, -8.609375, [-8.609375]), (-11.015625, -11.015625, [-11.015625]), (-10.8828125, -10.8828125, [-10.8828125]), (-10.578125, -10.578125, [-10.578125]), (-8.5, -8.5, [-8.5]), (-9.0625, -9.0625, [-9.0625]), (-10.265625, -10.265625, [-10.265625]), (-10.0078125, -10.0078125, [-10.0078125]), (-12.5390625, -12.5390625, [-12.5390625]), (-8.921875, -8.921875, [-8.921875]), (-10.125, -10.125, [-10.125]), (-11.015625, -11.015625, [-11.015625]), (-9.0625, -9.0625, [-9.0625]), (-9.890625, -9.890625, [-9.890625]), (-8.375, -8.375, [-8.375]), (-9.2265625, -9.2265625, [-9.2265625]), (-12.53125, -12.53125, [-12.53125]), (-11.328125, -11.328125, [-11.328125]), (-9.25, -9.25, [-9.25]), (-11.3203125, -11.3203125, [-11.3203125]), (-8.3125, -8.3125, [-8.3125]), (-9.8125, -9.8125, [-9.8125]), (-8.484375, -8.484375, [-8.484375]), (-11.7578125, -11.7578125, [-11.7578125]), (-9.03125, -9.03125, [-9.03125]), (-11.5078125, -11.5078125, [-11.5078125]), (-11.6640625, -11.6640625, [-11.6640625]), (-14.6328125, -14.6328125, [-14.6328125]), (-9.90625, -9.90625, [-9.90625]), (-11.375, -11.375, [-11.375]), (-10.40625, -10.40625, [-10.40625]), (-6.890625, -6.890625, [-6.890625]), (-10.828125, -10.828125, [-10.828125]), (-5.9921875, -5.9921875, [-5.9921875]), (-8.625, -8.625, [-8.625]), (-11.109375, -11.109375, [-11.109375]), (-9.921875, -9.921875, [-9.921875]), (-9.5625, -9.5625, [-9.5625]), (-12.828125, -12.828125, [-12.828125]), (-12.328125, -12.328125, [-12.328125]), (-12.3125, -12.3125, [-12.3125]), (-10.640625, -10.640625, [-10.640625]), (-11.21875, -11.21875, [-11.21875])]",124697433,FacebookAI_roberta-base
1,"Following is a list that contains a number of fruits. After the list, a fruit will be judged as either present or absent in the list. If the list contains the fruit, answer with present. If the list does not contain the fruit, answer with absent. The list of fruits is: blueberry, raspberry, coconut, avocado, date, peach, mango, passion fruit, apple, pickle, kiwi, papaya, grapefruit, tangelo, lemon, gooseberry, plum, pear, muskmelon, melon, gourd, tangerine, black raspberry, tomato, guava, cantaloupe. According to the list, kiwi is present. According to the list, dragon fruit is absent. According to the list, pear is ",present,present,pear,5,fruits,"[(-8.890625, -8.890625, [-8.890625]), (-7.15625, -7.15625, [-7.15625]), (-12.8671875, -12.8671875, [-12.8671875]), (-9.421875, -9.421875, [-9.421875]), (-9.765625, -9.765625, [-9.765625]), (-9.0390625, -9.0390625, [-9.0390625]), (-8.8125, -8.8125, [-8.8125]), (-6.671875, -6.671875, [-6.671875]), (-9.8125, -9.8125, [-9.8125]), (-10.3125, -10.3125, [-10.3125]), (-9.6875, -9.6875, [-9.6875]), (-8.375, -8.375, [-8.375]), (-12.53125, -12.53125, [-12.53125]), (-6.25, -6.25, [-6.25]), (-9.0, -9.0, [-9.0]), (-8.90625, -8.90625, [-8.90625]), (-11.6640625, -11.6640625, [-11.6640625]), (-7.421875, -7.421875, [-7.421875]), (-10.515625, -10.515625, [-10.515625]), (-6.65625, -6.65625, [-6.65625]), (-12.375, -12.375, [-12.375]), (-13.0234375, -13.0234375, [-13.0234375]), (-10.0625, -10.0625, [-10.0625]), (-7.515625, -7.515625, [-7.515625]), (-9.8515625, -9.8515625, [-9.8515625]), (-12.9765625, -12.9765625, [-12.9765625]), (-14.046875, -14.046875, [-14.046875]), (-9.6640625, -9.6640625, [-9.6640625]), (-10.625, -10.625, [-10.625]), (-11.578125, -11.578125, [-11.578125]), (-8.890625, -8.890625, [-8.890625]), (-13.1796875, -13.1796875, [-13.1796875]), (-9.21875, -9.21875, [-9.21875]), (-12.640625, -12.640625, [-12.640625]), (-9.9921875, -9.9921875, [-9.9921875]), (-10.65625, -10.65625, [-10.65625]), (-13.984375, -13.984375, [-13.984375]), (-10.8984375, -10.8984375, [-10.8984375]), (-11.9375, -11.9375, [-11.9375]), (-10.6171875, -10.6171875, [-10.6171875]), (-9.09375, -9.09375, [-9.09375]), (-10.671875, -10.671875, [-10.671875]), (-10.828125, -10.828125, [-10.828125]), (-11.1171875, -11.1171875, [-11.1171875]), (-8.9375, -8.9375, [-8.9375]), (-7.84765625, -7.84765625, [-7.84765625]), (-9.0390625, -9.0390625, [-9.0390625]), (-12.3671875, -12.3671875, [-12.3671875]), (-12.078125, -12.078125, [-12.078125]), (-10.796875, -10.796875, [-10.796875])]",124697433,FacebookAI_roberta-base
1,"Following is a list that contains a number of fruits. After the list, a fruit will be judged as either present or absent in the list. If the list contains the fruit, answer with present. If the list does not contain the fruit, answer with absent. The list of fruits is: blueberry, raspberry, coconut, avocado, date, peach, mango, passion fruit, apple, pickle, kiwi, papaya, grapefruit, tangelo, lemon, gooseberry, plum, pear, muskmelon, melon, gourd, tangerine, black raspberry, tomato, guava, cantaloupe. According to the list, kiwi is present. According to the list, dragon fruit is absent. According to the list, apricot is ",present,absent,apricot,6,fruits,"[(-9.4609375, -9.4609375, [-9.4609375]), (-10.1875, -10.1875, [-10.1875]), (-8.53125, -8.53125, [-8.53125]), (-10.6875, -10.6875, [-10.6875]), (-11.359375, -11.359375, [-11.359375]), (-9.1171875, -9.1171875, [-9.1171875]), (-11.5078125, -11.5078125, [-11.5078125]), (-9.34375, -9.34375, [-9.34375]), (-10.7578125, -10.7578125, [-10.7578125]), (-9.921875, -9.921875, [-9.921875]), (-14.5, -14.5, [-14.5]), (-5.1015625, -5.1015625, [-5.1015625]), (-11.46875, -11.46875, [-11.46875]), (-9.4140625, -9.4140625, [-9.4140625]), (-7.7109375, -7.7109375, [-7.7109375]), (-4.09375, -4.09375, [-4.09375]), (-9.078125, -9.078125, [-9.078125]), (-10.5625, -10.5625, [-10.5625]), (-9.171875, -9.171875, [-9.171875]), (-9.5234375, -9.5234375, [-9.5234375]), (-8.6875, -8.6875, [-8.6875]), (-7.3046875, -7.3046875, [-7.3046875]), (-10.640625, -10.640625, [-10.640625]), (-7.65625, -7.65625, [-7.65625]), (-11.3828125, -11.3828125, [-11.3828125]), (-11.21875, -11.21875, [-11.21875]), (-8.53125, -8.53125, [-8.53125]), (-10.1796875, -10.1796875, [-10.1796875]), (-9.9375, -9.9375, [-9.9375]), (-14.984375, -14.984375, [-14.984375]), (-11.921875, -11.921875, [-11.921875]), (-6.0234375, -6.0234375, [-6.0234375]), (-7.1875, -7.1875, [-7.1875]), (-8.1015625, -8.1015625, [-8.1015625]), (-12.1875, -12.1875, [-12.1875]), (-9.328125, -9.328125, [-9.328125]), (-8.4140625, -8.4140625, [-8.4140625]), (-11.0546875, -11.0546875, [-11.0546875]), (-9.7890625, -9.7890625, [-9.7890625]), (-9.3125, -9.3125, [-9.3125]), (-8.46875, -8.46875, [-8.46875]), (-11.84375, -11.84375, [-11.84375]), (-10.234375, -10.234375, [-10.234375]), (-10.71875, -10.71875, [-10.71875]), (-11.90625, -11.90625, [-11.90625]), (-6.078125, -6.078125, [-6.078125]), (-10.3203125, -10.3203125, [-10.3203125]), (-8.984375, -8.984375, [-8.984375]), (-12.6640625, -12.6640625, [-12.6640625]), (-6.9375, -6.9375, [-6.9375])]",124697433,FacebookAI_roberta-base
1,"Following is a list that contains a number of fruits. After the list, a fruit will be judged as either present or absent in the list. If the list contains the fruit, answer with present. If the list does not contain the fruit, answer with absent. The list of fruits is: blueberry, raspberry, coconut, avocado, date, peach, mango, passion fruit, apple, pickle, kiwi, papaya, grapefruit, tangelo, lemon, gooseberry, plum, pear, muskmelon, melon, gourd, tangerine, black raspberry, tomato, guava, cantaloupe. According to the list, kiwi is present. According to the list, dragon fruit is absent. According to the list, tangerine is ",present,present,tangerine,7,fruits,"[(-11.046875, -11.046875, [-11.046875]), (-10.2734375, -10.2734375, [-10.2734375]), (-11.21875, -11.21875, [-11.21875]), (-8.7734375, -8.7734375, [-8.7734375]), (-6.5, -6.5, [-6.5]), (-7.6328125, -7.6328125, [-7.6328125]), (-8.359375, -8.359375, [-8.359375]), (-10.734375, -10.734375, [-10.734375]), (-11.71875, -11.71875, [-11.71875]), (-12.859375, -12.859375, [-12.859375]), (-10.078125, -10.078125, [-10.078125]), (-8.828125, -8.828125, [-8.828125]), (-11.28125, -11.28125, [-11.28125]), (-7.6796875, -7.6796875, [-7.6796875]), (-6.3828125, -6.3828125, [-6.3828125]), (-10.3359375, -10.3359375, [-10.3359375]), (-10.984375, -10.984375, [-10.984375]), (-9.453125, -9.453125, [-9.453125]), (-11.828125, -11.828125, [-11.828125]), (-8.78125, -8.78125, [-8.78125]), (-11.78125, -11.78125, [-11.78125]), (-10.578125, -10.578125, [-10.578125]), (-11.03125, -11.03125, [-11.03125]), (-11.2265625, -11.2265625, [-11.2265625]), (-11.953125, -11.953125, [-11.953125]), (-12.6796875, -12.6796875, [-12.6796875]), (-10.921875, -10.921875, [-10.921875]), (-9.453125, -9.453125, [-9.453125]), (-8.3828125, -8.3828125, [-8.3828125]), (-8.15625, -8.15625, [-8.15625]), (-9.3203125, -9.3203125, [-9.3203125]), (-11.703125, -11.703125, [-11.703125]), (-7.70703125, -7.70703125, [-7.70703125]), (-10.15625, -10.15625, [-10.15625]), (-10.8671875, -10.8671875, [-10.8671875]), (-9.75, -9.75, [-9.75]), (-11.3203125, -11.3203125, [-11.3203125]), (-10.34375, -10.34375, [-10.34375]), (-11.5078125, -11.5078125, [-11.5078125]), (-9.03125, -9.03125, [-9.03125]), (-9.7734375, -9.7734375, [-9.7734375]), (-12.2890625, -12.2890625, [-12.2890625]), (-11.421875, -11.421875, [-11.421875]), (-11.3125, -11.3125, [-11.3125]), (-11.03125, -11.03125, [-11.03125]), (-8.9609375, -8.9609375, [-8.9609375]), (-9.9765625, -9.9765625, [-9.9765625]), (-10.890625, -10.890625, [-10.890625]), (-10.15625, -10.15625, [-10.15625]), (-12.328125, -12.328125, [-12.328125])]",124697433,FacebookAI_roberta-base
1,"Following is a list that contains a number of fruits. After the list, a fruit will be judged as either present or absent in the list. If the list contains the fruit, answer with present. If the list does not contain the fruit, answer with absent. The list of fruits is: blueberry, raspberry, coconut, avocado, date, peach, mango, passion fruit, apple, pickle, kiwi, papaya, grapefruit, tangelo, lemon, gooseberry, plum, pear, muskmelon, melon, gourd, tangerine, black raspberry, tomato, guava, cantaloupe. According to the list, kiwi is present. According to the list, dragon fruit is absent. According to the list, plum is ",present,present,plum,8,fruits,"[(-5.296875, -5.296875, [-5.296875]), (-10.8125, -10.8125, [-10.8125]), (-10.7734375, -10.7734375, [-10.7734375]), (-9.375, -9.375, [-9.375]), (-8.796875, -8.796875, [-8.796875]), (-7.5234375, -7.5234375, [-7.5234375]), (-11.234375, -11.234375, [-11.234375]), (-11.7734375, -11.7734375, [-11.7734375]), (-9.65625, -9.65625, [-9.65625]), (-12.7734375, -12.7734375, [-12.7734375]), (-8.7421875, -8.7421875, [-8.7421875]), (-10.8125, -10.8125, [-10.8125]), (-10.34375, -10.34375, [-10.34375]), (-9.65625, -9.65625, [-9.65625]), (-8.71875, -8.71875, [-8.71875]), (-8.9453125, -8.9453125, [-8.9453125]), (-8.2109375, -8.2109375, [-8.2109375]), (-10.65625, -10.65625, [-10.65625]), (-6.296875, -6.296875, [-6.296875]), (-10.71875, -10.71875, [-10.71875]), (-13.9296875, -13.9296875, [-13.9296875]), (-11.1875, -11.1875, [-11.1875]), (-7.4296875, -7.4296875, [-7.4296875]), (-6.84375, -6.84375, [-6.84375]), (-10.15625, -10.15625, [-10.15625]), (-11.21875, -11.21875, [-11.21875]), (-8.703125, -8.703125, [-8.703125]), (-10.578125, -10.578125, [-10.578125]), (-12.390625, -12.390625, [-12.390625]), (-12.40625, -12.40625, [-12.40625]), (-6.28125, -6.28125, [-6.28125]), (-11.578125, -11.578125, [-11.578125]), (-10.0546875, -10.0546875, [-10.0546875]), (-12.6171875, -12.6171875, [-12.6171875]), (-10.265625, -10.265625, [-10.265625]), (-10.8125, -10.8125, [-10.8125]), (-8.2890625, -8.2890625, [-8.2890625]), (-9.53125, -9.53125, [-9.53125]), (-11.5, -11.5, [-11.5]), (-12.5625, -12.5625, [-12.5625]), (-7.8984375, -7.8984375, [-7.8984375]), (-9.3671875, -9.3671875, [-9.3671875]), (-9.234375, -9.234375, [-9.234375]), (-10.28125, -10.28125, [-10.28125]), (-7.8984375, -7.8984375, [-7.8984375]), (-10.65625, -10.65625, [-10.65625]), (-11.203125, -11.203125, [-11.203125]), (-11.375, -11.375, [-11.375]), (-10.78125, -10.78125, [-10.78125]), (-9.4609375, -9.4609375, [-9.4609375])]",124697433,FacebookAI_roberta-base
1,"Following is a list that contains a number of fruits. After the list, a fruit will be judged as either present or absent in the list. If the list contains the fruit, answer with present. If the list does not contain the fruit, answer with absent. The list of fruits is: blueberry, raspberry, coconut, avocado, date, peach, mango, passion fruit, apple, pickle, kiwi, papaya, grapefruit, tangelo, lemon, gooseberry, plum, pear, muskmelon, melon, gourd, tangerine, black raspberry, tomato, guava, cantaloupe. According to the list, kiwi is present. According to the list, dragon fruit is absent. According to the list, grape is ",present,absent,grape,9,fruits,"[(-9.015625, -9.015625, [-9.015625]), (-10.1015625, -10.1015625, [-10.1015625]), (-10.890625, -10.890625, [-10.890625]), (-10.90625, -10.90625, [-10.90625]), (-10.859375, -10.859375, [-10.859375]), (-10.6171875, -10.6171875, [-10.6171875]), (-9.59375, -9.59375, [-9.59375]), (-9.3515625, -9.3515625, [-9.3515625]), (-13.1953125, -13.1953125, [-13.1953125]), (-11.8046875, -11.8046875, [-11.8046875]), (-10.921875, -10.921875, [-10.921875]), (-10.5390625, -10.5390625, [-10.5390625]), (-8.171875, -8.171875, [-8.171875]), (-9.34375, -9.34375, [-9.34375]), (-11.109375, -11.109375, [-11.109375]), (-8.765625, -8.765625, [-8.765625]), (-11.796875, -11.796875, [-11.796875]), (-9.8984375, -9.8984375, [-9.8984375]), (-9.34375, -9.34375, [-9.34375]), (-5.625, -5.625, [-5.625]), (-8.28125, -8.28125, [-8.28125]), (-12.4140625, -12.4140625, [-12.4140625]), (-8.515625, -8.515625, [-8.515625]), (-11.15625, -11.15625, [-11.15625]), (-9.625, -9.625, [-9.625]), (-11.953125, -11.953125, [-11.953125]), (-12.5859375, -12.5859375, [-12.5859375]), (-10.96875, -10.96875, [-10.96875]), (-11.015625, -11.015625, [-11.015625]), (-10.75, -10.75, [-10.75]), (-11.109375, -11.109375, [-11.109375]), (-9.0703125, -9.0703125, [-9.0703125]), (-9.5234375, -9.5234375, [-9.5234375]), (-8.96875, -8.96875, [-8.96875]), (-12.09375, -12.09375, [-12.09375]), (-9.2890625, -9.2890625, [-9.2890625]), (-10.96875, -10.96875, [-10.96875]), (-9.046875, -9.046875, [-9.046875]), (-10.546875, -10.546875, [-10.546875]), (-9.859375, -9.859375, [-9.859375]), (-9.5, -9.5, [-9.5]), (-8.84375, -8.84375, [-8.84375]), (-9.6015625, -9.6015625, [-9.6015625]), (-8.828125, -8.828125, [-8.828125]), (-10.25, -10.25, [-10.25]), (-8.8515625, -8.8515625, [-8.8515625]), (-11.015625, -11.015625, [-11.015625]), (-7.51171875, -7.51171875, [-7.51171875]), (-8.0625, -8.0625, [-8.0625]), (-10.5625, -10.5625, [-10.5625])]",124697433,FacebookAI_roberta-base
1,"Following is a list that contains a number of fruits. After the list, a fruit will be judged as either present or absent in the list. If the list contains the fruit, answer with present. If the list does not contain the fruit, answer with absent. The list of fruits is: blueberry, raspberry, coconut, avocado, date, peach, mango, passion fruit, apple, pickle, kiwi, papaya, grapefruit, tangelo, lemon, gooseberry, plum, pear, muskmelon, melon, gourd, tangerine, black raspberry, tomato, guava, cantaloupe. According to the list, kiwi is present. According to the list, dragon fruit is absent. According to the list, nectarine is ",present,absent,nectarine,10,fruits,"[(-9.359375, -9.359375, [-9.359375]), (-11.9453125, -11.9453125, [-11.9453125]), (-11.5078125, -11.5078125, [-11.5078125]), (-10.46875, -10.46875, [-10.46875]), (-9.2421875, -9.2421875, [-9.2421875]), (-11.28125, -11.28125, [-11.28125]), (-10.125, -10.125, [-10.125]), (-12.15625, -12.15625, [-12.15625]), (-11.484375, -11.484375, [-11.484375]), (-10.640625, -10.640625, [-10.640625]), (-10.8125, -10.8125, [-10.8125]), (-10.4296875, -10.4296875, [-10.4296875]), (-9.203125, -9.203125, [-9.203125]), (-9.546875, -9.546875, [-9.546875]), (-9.0234375, -9.0234375, [-9.0234375]), (-11.40625, -11.40625, [-11.40625]), (-13.5859375, -13.5859375, [-13.5859375]), (-11.671875, -11.671875, [-11.671875]), (-9.75, -9.75, [-9.75]), (-10.328125, -10.328125, [-10.328125]), (-8.8203125, -8.8203125, [-8.8203125]), (-11.609375, -11.609375, [-11.609375]), (-10.453125, -10.453125, [-10.453125]), (-9.359375, -9.359375, [-9.359375]), (-11.9296875, -11.9296875, [-11.9296875]), (-3.2578125, -3.2578125, [-3.2578125]), (-7.5859375, -7.5859375, [-7.5859375]), (-10.84375, -10.84375, [-10.84375]), (-10.078125, -10.078125, [-10.078125]), (-8.65625, -8.65625, [-8.65625]), (-6.359375, -6.359375, [-6.359375]), (-12.03125, -12.03125, [-12.03125]), (-11.046875, -11.046875, [-11.046875]), (-6.8359375, -6.8359375, [-6.8359375]), (-6.4453125, -6.4453125, [-6.4453125]), (-11.2890625, -11.2890625, [-11.2890625]), (-10.265625, -10.265625, [-10.265625]), (-13.234375, -13.234375, [-13.234375]), (-8.859375, -8.859375, [-8.859375]), (-8.4765625, -8.4765625, [-8.4765625]), (-10.109375, -10.109375, [-10.109375]), (-10.7734375, -10.7734375, [-10.7734375]), (-9.96875, -9.96875, [-9.96875]), (-9.75, -9.75, [-9.75]), (-10.84375, -10.84375, [-10.84375]), (-6.5, -6.5, [-6.5]), (-12.6484375, -12.6484375, [-12.6484375]), (-9.234375, -9.234375, [-9.234375]), (-10.765625, -10.765625, [-10.765625]), (-9.21875, -9.21875, [-9.21875])]",124697433,FacebookAI_roberta-base
