Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Doctor is ",Doctor,0,Hospital,0,absent,absent,"[-16.146747589111328, -14.911903381347656, -15.69822883605957, -16.71001625061035, -16.679065704345703, -15.945708274841309, -17.078927993774414, -13.776430130004883, -17.679094314575195, -15.88817310333252, -16.108627319335938, -16.285823822021484, -18.47679901123047, -17.490341186523438, -14.071088790893555, -15.879159927368164, -15.589071273803711, -14.40835189819336, -15.928176879882812, -17.91724967956543, -17.026954650878906, -15.38859748840332, -16.56252670288086, -17.4676456451416, -15.303350448608398, -14.870800018310547, -15.95250129699707, -15.280218124389648, -18.266029357910156, -15.319803237915039, -16.886417388916016, -16.105792999267578, -16.625690460205078, -15.036148071289062, -16.122085571289062, -15.524759292602539, -15.721536636352539, -14.350470542907715, -15.632965087890625, -15.091007232666016, -16.27154541015625, -16.229230880737305, -14.92126750946045, -16.017547607421875, -16.963197708129883, -17.173948287963867, -15.72989273071289, -17.80683135986328, -16.508926391601562, -15.739333152770996]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Doctor is ",Doctor,0,Park,0,absent,absent,"[-17.5573787689209, -16.331514358520508, -17.465320587158203, -16.951637268066406, -16.028778076171875, -17.382434844970703, -17.4879150390625, -15.592316627502441, -15.23774528503418, -18.349864959716797, -14.62362289428711, -17.507038116455078, -16.24026107788086, -17.460586547851562, -16.988929748535156, -16.040088653564453, -17.75718116760254, -16.68027114868164, -18.796337127685547, -16.30031394958496, -16.561140060424805, -17.057174682617188, -15.582357406616211, -16.24323272705078, -16.253463745117188, -15.412530899047852, -16.984102249145508, -17.061962127685547, -14.335744857788086, -11.90243148803711, -14.562297821044922, -16.64928436279297, -16.81377410888672, -18.380983352661133, -16.044200897216797, -17.109333038330078, -16.733016967773438, -16.27818489074707, -15.664539337158203, -14.285778999328613, -17.069067001342773, -15.558537483215332, -15.993818283081055, -16.08028793334961, -16.979196548461914, -16.47533416748047, -17.876808166503906, -16.195899963378906, -16.568876266479492, -16.100658416748047]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Doctor is ",Doctor,0,Farm,0,absent,absent,"[-16.47587776184082, -15.579615592956543, -16.402616500854492, -15.268295288085938, -15.795766830444336, -17.471532821655273, -13.992667198181152, -18.036476135253906, -18.893978118896484, -17.04557991027832, -17.301361083984375, -16.586835861206055, -16.399261474609375, -15.276336669921875, -17.955646514892578, -15.25898265838623, -16.284555435180664, -16.385833740234375, -15.636767387390137, -15.748909950256348, -16.295576095581055, -15.028728485107422, -15.991681098937988, -15.618032455444336, -16.688865661621094, -15.819665908813477, -15.750642776489258, -17.444210052490234, -15.945220947265625, -16.971813201904297, -16.612829208374023, -16.287073135375977, -17.93442726135254, -16.18258285522461, -16.394630432128906, -17.318103790283203, -17.25214195251465, -14.433805465698242, -14.746417045593262, -15.622955322265625, -15.126396179199219, -16.795822143554688, -15.11329460144043, -15.395974159240723, -17.435461044311523, -17.42900848388672, -14.723348617553711, -17.13687515258789, -16.99905014038086, -16.642105102539062]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Church, the Doctor is ",Doctor,0,Church,3,absent,absent,"[-14.619579315185547, -16.481090545654297, -16.00263786315918, -13.419195175170898, -14.06803035736084, -13.427351951599121, -16.071256637573242, -16.395299911499023, -16.531503677368164, -14.45203685760498, -14.856504440307617, -15.910818099975586, -14.48337173461914, -14.771886825561523, -14.145362854003906, -15.622802734375, -17.345081329345703, -16.23198127746582, -14.79827880859375, -16.7338809967041, -16.104488372802734, -16.220518112182617, -14.839462280273438, -15.629390716552734, -14.840142250061035, -16.495418548583984, -14.152830123901367, -15.990028381347656, -15.086687088012695, -15.344888687133789, -15.77315902709961, -15.202457427978516, -15.576172828674316, -15.736395835876465, -15.63757610321045, -16.456995010375977, -15.907903671264648, -16.646657943725586, -13.844882011413574, -15.643442153930664, -15.426194190979004, -15.78061294555664, -14.770511627197266, -16.144845962524414, -15.820958137512207, -16.36538314819336, -15.125340461730957, -14.615504264831543, -16.422582626342773, -14.8973388671875]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the School, the Doctor is ",Doctor,0,School,1,absent,absent,"[-15.438638687133789, -15.100811004638672, -16.082359313964844, -14.537819862365723, -16.21047019958496, -15.896148681640625, -15.826866149902344, -14.999701499938965, -14.77187728881836, -15.388022422790527, -14.77733039855957, -15.884462356567383, -15.105424880981445, -15.707765579223633, -14.982748031616211, -14.92889404296875, -16.29202651977539, -15.20862865447998, -13.62384033203125, -15.511466979980469, -16.212190628051758, -16.143165588378906, -15.85197639465332, -15.988632202148438, -14.89054012298584, -16.213970184326172, -13.981538772583008, -15.91409683227539, -14.301196098327637, -16.141862869262695, -15.956336975097656, -15.981134414672852, -15.413304328918457, -15.056971549987793, -13.756750106811523, -15.082735061645508, -16.424339294433594, -16.90064811706543, -16.2773494720459, -14.655633926391602, -17.337787628173828, -15.606170654296875, -15.480169296264648, -17.010995864868164, -15.024234771728516, -15.616555213928223, -14.637582778930664, -15.89840316772461, -15.552276611328125, -16.141860961914062]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Bank, the Doctor is ",Doctor,0,Bank,1,absent,absent,"[-15.717041015625, -16.549222946166992, -14.989875793457031, -17.264854431152344, -15.934928894042969, -15.225866317749023, -16.025711059570312, -16.81610107421875, -16.365699768066406, -17.142148971557617, -15.804656982421875, -15.634565353393555, -16.449203491210938, -17.12632179260254, -16.58089256286621, -13.4536771774292, -17.66055679321289, -17.09317398071289, -17.06162452697754, -17.08951187133789, -16.492752075195312, -17.256420135498047, -17.977214813232422, -15.96182632446289, -18.228212356567383, -17.15045928955078, -16.49432945251465, -17.115928649902344, -17.829866409301758, -17.61297607421875, -17.01876449584961, -15.199115753173828, -15.83450984954834, -15.731319427490234, -16.267183303833008, -15.852800369262695, -14.518282890319824, -15.80134391784668, -18.109888076782227, -15.493093490600586, -17.752729415893555, -16.76533317565918, -16.418251037597656, -16.272506713867188, -16.543701171875, -16.706026077270508, -15.45907974243164, -16.22730827331543, -16.112667083740234, -15.877066612243652]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hotel, the Doctor is ",Doctor,0,Hotel,1,absent,absent,"[-17.278446197509766, -16.57599449157715, -16.58993148803711, -16.774423599243164, -16.08612060546875, -15.801961898803711, -14.935434341430664, -16.771530151367188, -16.49578094482422, -15.782585144042969, -14.521930694580078, -15.21426010131836, -16.208282470703125, -16.008092880249023, -15.946283340454102, -16.270402908325195, -16.127368927001953, -14.745844841003418, -17.43621253967285, -16.57707405090332, -17.178726196289062, -14.763362884521484, -16.20046615600586, -17.055301666259766, -15.273362159729004, -15.260395050048828, -16.35849952697754, -14.80794906616211, -15.19845199584961, -17.34267234802246, -16.75745391845703, -15.611968994140625, -15.85525131225586, -17.06927490234375, -15.166171073913574, -15.921550750732422, -16.804811477661133, -15.967517852783203, -16.042924880981445, -15.457768440246582, -13.679335594177246, -15.680978775024414, -16.895540237426758, -16.66807746887207, -15.973796844482422, -16.179956436157227, -16.4013671875, -16.840578079223633, -14.32090950012207, -15.136345863342285]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Restaurant, the Doctor is ",Doctor,0,Restaurant,3,absent,absent,"[-11.187406539916992, -13.973501205444336, -20.749385833740234, -12.173480987548828, -11.81600570678711, -13.53774642944336, -12.163225173950195, -12.722955703735352, -12.524002075195312, -22.794057846069336, -10.40242862701416, -12.75108528137207, -16.95256996154785, -9.177923202514648, -10.973552703857422, -12.00932502746582, -13.311979293823242, -13.575967788696289, -12.04592514038086, -12.451257705688477, -17.470111846923828, -16.555192947387695, -13.722740173339844, -12.945680618286133, -13.030719757080078, -9.50115966796875, -15.602773666381836, -10.37706470489502, -13.410913467407227, -11.393390655517578, -12.112585067749023, -16.103652954101562, -14.86025619506836, -11.971006393432617, -14.301298141479492, -10.306154251098633, -12.951866149902344, -11.540740966796875, -13.151866912841797, -12.006282806396484, -13.91352653503418, -11.833290100097656, -12.820484161376953, -12.390857696533203, -13.485588073730469, -12.515466690063477, -18.450332641601562, -11.491950988769531, -11.58976936340332, -12.722213745117188]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Construction Site, the Doctor is ",Doctor,0,Construction Site,1,absent,absent,"[-13.584911346435547, -13.518800735473633, -15.239824295043945, -12.37874984741211, -15.305091857910156, -14.506830215454102, -11.946592330932617, -12.319717407226562, -14.294696807861328, -12.494426727294922, -13.300373077392578, -10.993951797485352, -13.439359664916992, -14.087047576904297, -14.749910354614258, -12.946273803710938, -12.106649398803711, -15.331709861755371, -13.05337142944336, -16.01178741455078, -12.713052749633789, -12.34648323059082, -13.848649978637695, -12.274980545043945, -15.408636093139648, -14.995244979858398, -12.856731414794922, -11.166025161743164, -13.314777374267578, -16.50829315185547, -13.125274658203125, -12.390571594238281, -10.257988929748535, -13.450647354125977, -12.803609848022461, -12.524835586547852, -13.233896255493164, -9.549055099487305, -13.092164993286133, -12.955463409423828, -11.560903549194336, -12.895431518554688, -13.594661712646484, -13.410810470581055, -14.408391952514648, -13.400930404663086, -13.352699279785156, -12.181018829345703, -11.22507095336914, -14.802337646484375]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Library, the Doctor is ",Doctor,0,Library,2,absent,absent,"[-16.56023597717285, -14.919698715209961, -15.700584411621094, -14.320682525634766, -13.76190185546875, -14.999686241149902, -15.229000091552734, -15.36385726928711, -14.51444149017334, -16.269426345825195, -15.017179489135742, -14.826791763305664, -15.717633247375488, -16.457935333251953, -14.701364517211914, -16.363018035888672, -13.832512855529785, -16.872196197509766, -16.15715980529785, -14.894128799438477, -14.601934432983398, -17.599742889404297, -12.01258659362793, -15.453097343444824, -17.341829299926758, -15.415327072143555, -15.246441841125488, -17.500268936157227, -15.753517150878906, -14.354154586791992, -16.16781234741211, -12.44588565826416, -14.852790832519531, -15.40261459350586, -15.013574600219727, -15.33256721496582, -15.41456413269043, -14.916473388671875, -12.878702163696289, -14.522027969360352, -15.318252563476562, -14.557186126708984, -13.333651542663574, -21.96502685546875, -15.729621887207031, -12.78754997253418, -15.426506042480469, -16.090871810913086, -14.730377197265625, -12.725025177001953]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Office Building, the Doctor is ",Doctor,0,Office Building,2,absent,absent,"[-12.734474182128906, -14.607322692871094, -12.117513656616211, -12.660337448120117, -12.186250686645508, -12.162288665771484, -14.964836120605469, -11.788192749023438, -12.266304016113281, -12.395828247070312, -13.62523078918457, -11.722705841064453, -11.348381042480469, -12.513509750366211, -10.750486373901367, -11.570138931274414, -10.86298942565918, -13.507020950317383, -11.71955680847168, -12.1605224609375, -15.958596229553223, -23.895870208740234, -13.14677619934082, -10.876768112182617, -14.315170288085938, -10.804356575012207, -12.682992935180664, -11.648515701293945, -13.27713394165039, -12.400135040283203, -12.51081657409668, -16.552061080932617, -9.842306137084961, -13.748655319213867, -13.117816925048828, -12.912912368774414, -16.97307586669922, -12.978532791137695, -12.90643310546875, -10.057191848754883, -13.640789031982422, -13.22439956665039, -13.417928695678711, -13.047666549682617, -11.934709548950195, -13.299091339111328, -14.887344360351562, -12.55784797668457, -14.135337829589844, -11.6539306640625]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Pharmacy, the Doctor is ",Doctor,0,Pharmacy,2,absent,absent,"[-0.2993507385253906, -0.38722991943359375, -0.6725502014160156, -14.364153861999512, -1.0052776336669922, -0.6466693878173828, -0.41654396057128906, -0.8711261749267578, -0.5501842498779297, -0.25026512145996094, -0.12415504455566406, -1.0223579406738281, -0.4440593719482422, -0.5545406341552734, -0.31993865966796875, -0.2128887176513672, -0.1778278350830078, -0.472442626953125, -0.8383140563964844, -0.21868515014648438, -0.32259368896484375, -0.4744892120361328, -0.26738548278808594, -0.3005561828613281, -0.6599693298339844, -0.3674449920654297, -0.5757389068603516, -0.1785297393798828, -0.38317298889160156, -0.6752586364746094, -0.3175163269042969, -0.40870094299316406, -0.48259544372558594, -0.6886272430419922, -0.9385051727294922, -0.6851215362548828, -0.5097560882568359, -0.49639320373535156, -0.5069026947021484, -0.4359912872314453, -0.8120555877685547, -0.45876502990722656, -0.4686241149902344, -0.4439544677734375, -18.357341766357422, -0.3103294372558594, -1.2364978790283203, -0.13399696350097656, -15.206738471984863, -0.5953197479248047]"
